experiment_name,model_name,accuracy,accuracy_interval_lower,accuracy_interval_upper,precision,precision_interval_lower,precision_interval_upper,recall,recall_interval_lower,recall_interval_upper,f1_score,f1_score_interval_lower,f1_score_interval_upper
experiment #83,Neural Network (mean),0.983947119924457,0.982466181942633,0.9895836094045154,0.9897828863346104,0.9858719620234528,0.993936018113388,0.9885204081632653,0.987928856798201,0.9948186854494376,0.9891512444160816,0.988237117729942,0.993009694922103
experiment #83,Neural Network (EM),0.9707271010387156,0.983127654906674,0.9908103555794692,0.9820742637644048,0.9853500062001144,0.9934956687044496,0.9783163265306124,0.9893209697513576,0.9969811570879408,0.9801916932907347,0.9886918557151816,0.993842860374399
experiment #83,SVM (mean),0.9792256846081208,0.9765721952663716,0.9849008581986922,0.9774436090225564,0.9727343863471364,0.9848442463190592,0.9948979591836736,0.9635206672968236,0.977563790253394,0.986093552465234,0.968932633958738,0.9799772939127742
experiment #83,SVM (EM),0.9811142587346552,0.9792312577516806,0.9867715242863409,0.9823232323232324,0.9765809362252216,0.9862537377341578,0.9923469387755102,0.9676135108244128,0.9799107552236144,0.9873096446700508,0.9724393699329706,0.9824820096065316
experiment #83,Decision Tree,0.9735599622285176,0.9804995614117108,0.9881482967756844,0.9883720930232558,0.9731183186202684,0.9857415890306164,0.9757653061224488,0.974524915951316,0.9845178852739244,0.982028241335045,0.9744021462220788,0.9844148587380082
experiment #84,Neural Network (mean),0.9546742209631728,0.9769161310096836,0.9856911379563256,0.9433734939759036,0.9728208527072534,0.9839782553221402,0.9987244897959184,0.9948941517739074,0.9990170478662648,0.9702602230483272,0.984678094831352,0.9904682513836328
experiment #84,Neural Network (EM),0.975448536355052,0.9895658780338816,0.9919271490374884,0.9934895833333334,0.9907955538140454,0.9955662044875372,0.9732142857142856,0.9916062025108748,0.9972301400965916,0.9832474226804124,0.9929913640777182,0.9945850885960714
experiment #84,SVM (mean),0.927289896128423,0.9312616227626382,0.9410663723866288,0.9105691056910568,0.9561705820340968,0.9633643364420552,1.0,0.8661032898619274,0.8850339760991668,0.9531914893617022,0.9002858790009152,0.915862117176915
experiment #84,SVM (EM),0.9830028328611898,0.9858047890093472,0.9930388818541546,0.9922879177377892,0.9819669699401948,0.9921832047227308,0.9846938775510204,0.9801508585572496,0.990084513044324,0.9884763124199744,0.981309623014746,0.9908196702995574
experiment #84,Decision Tree,0.9575070821529744,0.984287061976016,0.9904056654912596,0.994645247657296,0.977735149042718,0.9881436248926846,0.9477040816326532,0.9797554535639558,0.988205419362824,0.9706074461136512,0.9794068385701252,0.9873840894875194
experiment #85,Neural Network (mean),0.9820585457979226,0.9818680814054648,0.9882934908026888,0.9872611464968152,0.9855775770699255,0.9926988587636296,0.9885204081632653,0.9878818715374637,0.9938555826808748,0.9878903760356916,0.98784452589371,0.9921388348578964
experiment #85,Neural Network (EM),0.9716713881019832,0.9837960222919744,0.9890099127224706,0.9908854166666666,0.9857273852709326,0.9946255175275313,0.9706632653061223,0.9883095590047298,0.9949468825553808,0.9806701030927836,0.9891429561380988,0.9926164326956756
experiment #85,SVM (mean),0.9811142587346552,0.9797292124928656,0.987029713212452,0.9823232323232324,0.9751944852608884,0.9875219950359478,0.9923469387755102,0.9695612909796733,0.9804205576930276,0.9873096446700508,0.9732184315884566,0.9828291185761032
experiment #85,SVM (EM),0.9820585457979226,0.9813361833755864,0.9876876066162104,0.9835651074589128,0.9779571672149208,0.9880681953531212,0.9923469387755102,0.9713285372468188,0.981141055736483,0.987936507936508,0.975304008004322,0.9836919723144812
experiment #85,Decision Tree,0.9414542020774316,0.98418472822781,0.990132067435064,0.9958791208791208,0.9777720399491344,0.9854989849326936,0.9247448979591836,0.979854483917688,0.9897887806432356,0.958994708994709,0.9792575781215938,0.987085927357223
experiment #86,Neural Network (mean),0.9763928234183192,0.8788349653270113,0.90474815697566,0.9909443725743856,0.8836263202477075,0.9145403239011738,0.9770408163265306,0.9554948898219978,0.971453641952082,0.9839434810533076,0.9222345573940312,0.9377004036020208
experiment #86,Neural Network (EM),0.9735599622285176,0.9915086658831064,0.9964051622725456,0.9934725848563968,0.9923356043541052,0.9985881583681372,0.9706632653061223,0.9943226322868682,0.9985759091254556,0.9819354838709676,0.9943108654096118,0.9975838874321934
experiment #86,SVM (mean),0.9537299338999056,0.8380159530536196,0.8507431866546232,0.9422382671480144,0.9039810643729445,0.9144470340179482,0.9987244897959184,0.6840927725550949,0.7092575708449895,0.9696594427244584,0.7197150277758678,0.7491989314194901
experiment #86,SVM (EM),0.9858356940509916,0.9896481222760636,0.9959958481915326,0.9898089171974522,0.987689022559465,0.9958544791404412,0.9910714285714286,0.9846288835320748,0.9940637533390474,0.9904397705544932,0.9863388609724182,0.9947274035391572
experiment #86,Decision Tree,0.9726156751652504,0.8753034355781314,0.894287462164138,0.9821200510855684,0.8360615022779283,0.8642406389134123,0.9808673469387756,0.8366852545986152,0.8571107165731644,0.9814932992980216,0.8367584727883385,0.8595449045190501
experiment #87,Neural Network (mean),0.9820585457979226,0.9835051004740848,0.9896774796878438,0.9872611464968152,0.9856205955892422,0.9937075898952882,0.9885204081632653,0.98981994713557,0.9949567668655868,0.9878903760356916,0.9889564580695388,0.9930662555843378
experiment #87,Neural Network (EM),0.9697828139754484,0.9846977269013556,0.9933997870980028,0.9832904884318766,0.9879071861409252,0.9954364597464024,0.9757653061224488,0.9896273023833712,0.9976926230808708,0.9795134443021768,0.9897354613380264,0.9955704233779312
experiment #87,SVM (mean),0.980169971671388,0.9776824314602908,0.9860569129774168,0.9786700125470514,0.9745792043692536,0.9863354777402816,0.9948979591836736,0.9651917695608946,0.978420792536488,0.986717267552182,0.9703925139654792,0.9815182584369732
experiment #87,SVM (EM),0.975448536355052,0.9851220183965428,0.992214358533942,0.9785353535353536,0.9831371070257212,0.9922906913412304,0.9885204081632653,0.9771893294359228,0.9876647509012604,0.983502538071066,0.9803120405073726,0.9897157114700345
experiment #87,Decision Tree,0.9811142587346552,0.9722483822589668,0.9846892358884816,0.9847715736040608,0.9607365293796528,0.979372779587078,0.9897959183673468,0.9656592941573596,0.9821380397376096,0.9872773536895676,0.9637268775308824,0.979953808129898
experiment #88,Neural Network (mean),0.9735599622285176,0.8579428032843178,0.8825914906843665,0.990909090909091,0.8609148815525373,0.889611338598738,0.9732142857142856,0.9544515823174222,0.9730084189676772,0.981981981981982,0.9098813405038748,0.9244588863472984
experiment #88,Neural Network (EM),0.9697828139754484,0.9932434102610403,0.9973162073870676,0.9883116883116884,0.993923878116566,0.9985002481155884,0.9706632653061223,0.9955529223680962,0.9993747907977458,0.9794079794079794,0.9954672581990632,0.9981987758457768
experiment #88,SVM (mean),0.9546742209631728,0.8346245129383995,0.8507298402377607,0.9433734939759036,0.8984349370109995,0.9145706593893028,0.9987244897959184,0.6787628434941273,0.7089158444503116,0.9702602230483272,0.7136261195678036,0.7481722488255435
experiment #88,SVM (EM),0.9830028328611898,0.9920250679937912,0.9973981941241244,0.9848101265822784,0.9905380107146452,0.9975579409726376,0.9923469387755102,0.9876940716406176,0.9964467023055203,0.98856416772554,0.9894738761557708,0.9965741274616444
experiment #88,Decision Tree,0.9773371104815864,0.8387998283812815,0.8514737386908019,0.981012658227848,0.7878442797814016,0.8046842200237088,0.9885204081632653,0.791727150616178,0.8094892049458731,0.9847522236340532,0.7902414439646338,0.805911739483595
experiment #89,Neural Network (mean),0.9820585457979226,0.979257883820553,0.9886388241011216,0.9897567221510885,0.983749617272384,0.9925241594412306,0.985969387755102,0.9863692522417772,0.994352973550165,0.9878594249201278,0.9860859636979584,0.9923821988994996
experiment #89,Neural Network (EM),0.9490084985835694,0.9827470990870272,0.992703912076792,0.965561224489796,0.9872113804906104,0.994601284157572,0.965561224489796,0.9874849851774588,0.9978057685332654,0.965561224489796,0.9883991723049222,0.9951194196190206
experiment #89,SVM (mean),0.9792256846081208,0.9773608847328606,0.9863798863910112,0.981060606060606,0.972867366257043,0.98578609015578,0.9910714285714286,0.9658421222642825,0.980194214757622,0.9860406091370558,0.9700345826214136,0.9819980121786056
experiment #89,SVM (EM),0.9830028328611898,0.9811271991798663,0.9890300929697926,0.9848101265822784,0.9770854697274348,0.9893038684360508,0.9923469387755102,0.9718221396583822,0.9833518051078272,0.98856416772554,0.9750609417713152,0.985486411284827
experiment #89,Decision Tree,0.9650613786591123,0.9649684331982478,0.977623855563032,0.9770114942528736,0.9528547940789608,0.9725824260307758,0.9757653061224488,0.9534621455966512,0.971123021067986,0.9763880025526483,0.954062953948819,0.970526662203476
experiment #90,Neural Network (mean),0.9537299338999056,0.8591869351990511,0.8870077361281237,0.9622641509433962,0.8728005287158203,0.9068867361186556,0.9757653061224488,0.9386131621190632,0.9568774245287552,0.9689677010766308,0.9095221082258474,0.9257145423559756
experiment #90,Neural Network (EM),0.9745042492917848,0.9879970316548726,0.9946309242605252,0.9858793324775352,0.9915000801095086,0.996351319075617,0.979591836734694,0.9909153524419432,0.9979248454633451,0.982725527831094,0.9919291021447906,0.9964020694744532
experiment #90,SVM (mean),0.7950897072710104,0.8182947493542133,0.8293066345313665,0.7832167832167832,0.8716735401437576,0.8967416182234458,1.0,0.6490521586720911,0.6715777828530921,0.8784313725490196,0.6753319375536802,0.7034365223170385
experiment #90,SVM (EM),0.9773371104815864,0.984071692640522,0.9921318954751824,0.9773869346733668,0.9785950782252716,0.9900012788325084,0.9923469387755102,0.9791260400837452,0.9898269896777822,0.9848101265822784,0.9790682854171182,0.9896568164148128
experiment #90,Decision Tree,0.963172804532578,0.9800516925763596,0.9901120196610408,0.9604449938195304,0.973204572121677,0.988050751186074,0.9910714285714286,0.9737534862946758,0.9867921195407388,0.975517890772128,0.9738029993114158,0.9869940342447318
experiment #91,Neural Network (mean),0.9820585457979226,0.9849365775548844,0.9905158602950996,0.9872611464968152,0.9874058347872678,0.9934076807955732,0.9885204081632653,0.9904354843839526,0.995864072256798,0.9878903760356916,0.9898957378101488,0.9936403124326162
experiment #91,Neural Network (EM),0.9773371104815864,0.9851279283170036,0.992591513848706,0.988431876606684,0.9885633196174164,0.9952615304181196,0.9808673469387756,0.9901837739701546,0.9961196379684176,0.9846350832266324,0.9900250640444552,0.995024849077747
experiment #91,SVM (mean),0.9830028328611898,0.976886467849631,0.9868528765880762,0.982367758186398,0.9725378598985748,0.9864806505615208,0.9948979591836736,0.9654126376346546,0.9801367657531076,0.988593155893536,0.9694088126626988,0.98260775576457
experiment #91,SVM (EM),0.9811142587346552,0.9842206622550974,0.9904699251829308,0.9798994974874372,0.9799112506069708,0.9885041206740284,0.9948979591836736,0.9780319020769164,0.9869836549037272,0.9873417721518988,0.9792186928222532,0.9874467411227804
experiment #91,Decision Tree,0.9641170915958452,0.9813577011833956,0.9914468071448848,0.9616336633663366,0.9736336756801964,0.9890567045123768,0.9910714285714286,0.9771397036518428,0.9890514304370674,0.9761306532663316,0.9755801027431412,0.9887727037500096
experiment #92,Neural Network (mean),0.9830028328611898,0.8764388007952474,0.9154604751615242,0.9885204081632653,0.8839722847636781,0.9258165606708708,0.9885204081632653,0.9582777641104736,0.9666326002151708,0.9885204081632653,0.9210240335651976,0.9440735183225872
experiment #92,Neural Network (EM),0.9763928234183192,0.9873514634495966,0.9945239155139158,0.9896774193548388,0.9911167344562224,0.9967456197420766,0.9783163265306124,0.989618085741252,0.9982055986383664,0.9839640795381654,0.9914868624323676,0.9963301344464938
experiment #92,SVM (mean),0.7403210576015109,0.8179105929479261,0.8289275138395334,0.7403210576015109,0.8822684827277745,0.8988562711610608,1.0,0.646571874481341,0.6686314543317468,0.8507867607162235,0.6723477153335373,0.7002324451256539
experiment #92,SVM (EM),0.9763928234183192,0.9856267911479384,0.9924643027636784,0.9749687108886108,0.9802294409483594,0.9910974689455208,0.9936224489795918,0.9816934782501674,0.9895072583860948,0.9842072015161086,0.9811297509785925,0.9900893277720708
experiment #92,Decision Tree,0.947119924457035,0.9847461670882716,0.9922157047239768,0.9343675417661098,0.9792093929707372,0.9910527406883258,0.9987244897959184,0.9793028425696112,0.990186319619856,0.9654747225647348,0.9799479715747248,0.9897681777926338
experiment #93,Neural Network (mean),0.9820585457979226,0.9829628802404116,0.9906013384705776,0.9860228716645488,0.9871396074038008,0.9931373449810283,0.9897959183673468,0.9886648147295736,0.9956068552569328,0.9879057924888606,0.9885590110871252,0.9936994222141824
experiment #93,Neural Network (EM),0.939565627950897,0.9848574433634836,0.9913489981245502,0.9347826086956522,0.9892542923922016,0.9940435693294852,0.9872448979591836,0.9883733909987852,0.9964033230023714,0.9602977667493796,0.9898069932342248,0.9942083551232213
experiment #93,SVM (mean),0.9811142587346552,0.9776373816867818,0.9861026760940076,0.9823232323232324,0.9743350792413764,0.9851554815259304,0.9923469387755102,0.9652368020486924,0.9798263102545648,0.9873096446700508,0.9703344617706552,0.9816224141606288
experiment #93,SVM (EM),0.9792256846081208,0.978167873202788,0.9870773384817716,0.981060606060606,0.973270997196234,0.9867483889726668,0.9910714285714286,0.9683509749056728,0.9801271203812184,0.9860406091370558,0.9711537999953666,0.9829002233780866
experiment #93,Decision Tree,0.9405099150141644,0.984191089520213,0.9882346336313368,0.9266272189349112,0.97884178552863,0.9873596871079232,0.9987244897959184,0.9766559402047132,0.9849332551341562,0.9613259668508288,0.9791927795009664,0.9844897400896292
experiment #94,Neural Network (mean),0.91123701605288,0.96469668792775,0.9748731661935894,0.8929384965831435,0.9572130719091158,0.9684882710835307,1.0,0.9968228465383416,0.9991188099546222,0.9434416365824309,0.9767744056027456,0.9833950161747588
experiment #94,Neural Network (EM),0.9716713881019832,0.9887465378420468,0.9931224210337244,0.993455497382199,0.9913179433839834,0.9955273087876602,0.9681122448979592,0.9917419265297788,0.9970957011769618,0.9806201550387597,0.9924432383883336,0.9953848650145988
experiment #94,SVM (mean),0.8895184135977338,0.8955401234021695,0.9061576331338362,0.8701442841287459,0.9384944064969192,0.944039106122058,1.0,0.7954755828476183,0.8164688615968261,0.9305637982195846,0.8386212686297523,0.8578579193958025
experiment #94,SVM (EM),0.9726156751652504,0.987484005008188,0.9921165228656932,0.9934640522875816,0.9843354191229586,0.9898160328966582,0.9693877551020408,0.9822796135169782,0.9899187265771252,0.9812782440284056,0.9835096974071872,0.9896318707195472
experiment #94,Decision Tree,0.9575070821529744,0.9853433339628092,0.9904800422899998,0.9907038512616202,0.980417672667076,0.9894395218112592,0.951530612244898,0.9793398873624092,0.98743274469869,0.970722186076773,0.9807241590394304,0.9874545000926772
experiment #95,Neural Network (mean),0.983947119924457,0.9829622673780782,0.9894655958027184,0.9897828863346104,0.9857625930146172,0.9935482053293396,0.9885204081632653,0.989068952241641,0.9946938184323936,0.9891512444160816,0.988580501042112,0.9929295115092756
experiment #95,Neural Network (EM),0.9726156751652504,0.9838619750716696,0.9908336057679354,0.9796696315120712,0.9859289946870948,0.9939228371456892,0.9834183673469388,0.9893209697513576,0.9969811570879408,0.9815404201145768,0.9891802872223044,0.9938562528899526
experiment #95,SVM (mean),0.9763928234183192,0.9775651954277296,0.985040646852115,0.9749687108886108,0.9738413455708668,0.9860927740885076,0.9936224489795918,0.9644160636200084,0.9774339767738254,0.9842072015161086,0.9702426384534552,0.9801463781762528
experiment #95,SVM (EM),0.980169971671388,0.9782769260498592,0.9843253495145736,0.979874213836478,0.97478963101857,0.9848244136296662,0.9936224489795918,0.9663063174949088,0.9755414890240164,0.986700443318556,0.9711938469181666,0.979195657525617
experiment #95,Decision Tree,0.9669499527856468,0.9797960361895376,0.9896122457236486,0.9934123847167324,0.9721165387682577,0.986830932503065,0.9617346938775512,0.9740853057887694,0.986937446347918,0.9773169151004536,0.9734880753974688,0.9863760142581404
experiment #96,Neural Network (mean),0.9216241737488196,0.9656789198624176,0.9750258631029496,0.9061413673232908,0.958452653658956,0.9700558803304872,0.9974489795918368,0.9950356180061798,0.9993831958471904,0.949605343047966,0.977393457438156,0.9834781346712842
experiment #96,Neural Network (EM),0.9735599622285176,0.9890102001120088,0.9924828269593612,0.9934725848563968,0.9902323765525946,0.9951269649355424,0.9706632653061223,0.9920880810099876,0.997763490023875,0.9819354838709676,0.9926212269485571,0.9949616635656832
experiment #96,SVM (mean),0.8895184135977338,0.8939270727775138,0.904749675804717,0.8701442841287459,0.9376650591694348,0.9432930729456308,1.0,0.7923286445975916,0.8137062137902081,0.9305637982195846,0.8356322730146553,0.855372469490139
experiment #96,SVM (EM),0.9716713881019832,0.98778177718952,0.9929522528422235,0.993455497382199,0.984979256599574,0.9918832308819472,0.9681122448979592,0.9821375517370186,0.9903346334931028,0.9806201550387597,0.983887697686086,0.990717052309172
experiment #96,Decision Tree,0.8970727101038716,0.9860678354822138,0.9908961763592812,0.9912663755458516,0.9797789780610392,0.9901078356651029,0.8686224489795918,0.9821056464588216,0.9878589135689632,0.9259007477906186,0.98178289660912,0.9879882058195464
experiment #97,Neural Network (mean),0.9811142587346552,0.984030714435965,0.9906612996882276,0.9872448979591836,0.9873307436644352,0.9944808514808556,0.9872448979591836,0.9888821332669052,0.9953895367196012,0.9872448979591836,0.9892854123254948,0.9937314335728588
experiment #97,Neural Network (EM),0.9537299338999056,0.9828094299821232,0.9907533620427008,0.9829172141918529,0.9846959941607472,0.9936731921541044,0.9540816326530612,0.9887099874190431,0.9975959947180773,0.968284789644013,0.9884758801343424,0.9938078135541176
experiment #97,SVM (mean),0.9830028328611898,0.980619157669284,0.985385764397984,0.9835858585858586,0.976327042911945,0.985846165193416,0.9936224489795918,0.970028258660238,0.9784775551540752,0.9885786802030456,0.9743678043810884,0.9806561983618906
experiment #97,SVM (EM),0.9811142587346552,0.980710891971511,0.9890676150014178,0.9823232323232324,0.9774298039099112,0.9895578617397298,0.9923469387755102,0.9706705769976024,0.98278940230922,0.9873096446700508,0.9744791691127896,0.9855063009469948
experiment #97,Decision Tree,0.9244570349386212,0.9861385348961104,0.9919525590155064,0.9985835694050992,0.9804224364648192,0.989176901554629,0.8992346938775511,0.9819156628213196,0.9912376124249668,0.9463087248322148,0.9818090434529468,0.9894470169912678
experiment #98,Neural Network (mean),0.9773371104815864,0.8692357526456987,0.8966008204541335,0.9834605597964376,0.8734246180150511,0.9083650135244996,0.985969387755102,0.9519373655820068,0.9709541077843106,0.9847133757961783,0.9166134191934516,0.9324563351527436
experiment #98,Neural Network (EM),0.9716713881019832,0.9931604348493848,0.9970203976219922,0.993455497382199,0.994800334263186,0.9986236574705432,0.9681122448979592,0.9944349240711892,0.9989712315543328,0.9806201550387597,0.9954053761227308,0.9980001044173502
experiment #98,SVM (mean),0.8999055712936733,0.8214547944050262,0.8291654574050819,0.8808988764044944,0.8987956027893105,0.9068628361702284,1.0,0.6515240531558298,0.665811469885874,0.9366786140979688,0.6790129729913112,0.6974631893417851
experiment #98,SVM (EM),0.9811142587346552,0.992086836980451,0.9962036363226844,0.9872448979591836,0.990754444122152,0.9950786484497964,0.9872448979591836,0.9879599841718768,0.9954145643810076,0.9872448979591836,0.9895524015762146,0.9950132253187572
experiment #98,Decision Tree,0.9499527856468366,0.8458284503498013,0.8724053121782867,0.9802890932982916,0.7985629239281142,0.8318243832200554,0.951530612244898,0.7930004341066427,0.8353123302888842,0.9656957928802588,0.7957230093790651,0.8328919890478091
experiment #99,Neural Network (mean),0.9830028328611898,0.9824943924352556,0.987665753086733,0.989769820971867,0.98527079496736,0.9920159205403808,0.9872448979591836,0.9886402566956692,0.9941072855519694,0.9885057471264368,0.9882678472482586,0.9917225444443803
experiment #99,Neural Network (EM),0.959395656279509,0.9865322544067467,0.9942103357419853,0.9743918053777209,0.9884012797245648,0.9959724705979685,0.9706632653061223,0.9916137960026872,0.998239060130449,0.9725239616613418,0.990969875177504,0.996118105740504
experiment #99,SVM (mean),0.9773371104815864,0.9761980293400636,0.9852757374680826,0.9761904761904762,0.9729572373055282,0.9855064510616488,0.9936224489795918,0.9625531278192964,0.9775888571019254,0.9848293299620732,0.9683919094290268,0.9804712777279132
experiment #99,SVM (EM),0.9688385269121812,0.9836205331615206,0.9906926957859415,0.9699624530663328,0.981392014934718,0.991639840834632,0.9885204081632653,0.974218659412272,0.9852018752562206,0.9791535060012634,0.9783158660166172,0.9876705718703278
experiment #99,Decision Tree,0.9811142587346552,0.9715554964471363,0.981988035314464,0.9897435897435898,0.959089306760535,0.975725992007096,0.9846938775510204,0.9650418842537438,0.9795088542093756,0.9872122762148338,0.9628765878783552,0.976438502319514
experiment #100,Neural Network (mean),0.9716713881019832,0.8453508481317453,0.8717629657570445,0.9896103896103896,0.8466625279279176,0.8771256209495706,0.971938775510204,0.9554118801100576,0.9755937100717836,0.9806949806949808,0.9029078329307904,0.9181374116914454
experiment #100,Neural Network (EM),0.9669499527856468,0.9929080897709884,0.998029599710768,0.9882659713168188,0.994302654066764,0.9991302946161628,0.9668367346938777,0.9947270222463208,0.9996943618055972,0.9774339136041263,0.9952388079940476,0.9986774954354444
experiment #100,SVM (mean),0.91123701605288,0.8168683332424165,0.8318587060271201,0.8929384965831435,0.89044123770804,0.9059968885462384,1.0,0.643246076765457,0.6723062439936419,0.9434416365824309,0.6677844079456333,0.7051670444751278
experiment #100,SVM (EM),0.9792256846081208,0.991670214848728,0.9977537606122702,0.985969387755102,0.988623851512994,0.9975506984631574,0.985969387755102,0.989176175358074,0.9969129756742678,0.985969387755102,0.9890576260966748,0.9970443103637624
experiment #100,Decision Tree,0.9442870632672332,0.8197393468399963,0.8346516365034429,0.9776021080368906,0.7632560995970811,0.7835555575106025,0.9464285714285714,0.770221504616252,0.7831121951383614,0.9617627997407648,0.7670604359734404,0.7821618645133038
experiment #101,Neural Network (mean),0.9820585457979226,0.9790390777477636,0.9873439161531534,0.9885057471264368,0.98361632028523,0.9921419113799586,0.9872448979591836,0.9860264353908116,0.9931729477615368,0.9878749202297384,0.9859444904732064,0.991505200348536
experiment #101,Neural Network (EM),0.9131255901794144,0.9830533690509368,0.9897561326789202,0.9282178217821784,0.986993305339474,0.9927969711054014,0.9566326530612244,0.9877138178888716,0.9960540931822588,0.942211055276382,0.988613668756474,0.9931357063791728
experiment #101,SVM (mean),0.980169971671388,0.9771541427975872,0.9854516994822572,0.979874213836478,0.9736594301741138,0.985212179975579,0.9936224489795918,0.9639574198524254,0.9788882743020668,0.986700443318556,0.969664885846616,0.9807532493452796
experiment #101,SVM (EM),0.9763928234183192,0.9805190370470228,0.9892587565828236,0.9797724399494312,0.9760880693080158,0.9885064875137493,0.9885204081632653,0.9717020222577476,0.9841871785966892,0.984126984126984,0.9742779944466674,0.9858083843718356
experiment #101,Decision Tree,0.9622285174693108,0.969747801124676,0.9800164389866054,0.9881889763779528,0.9575424022689566,0.9754110973516088,0.9604591836734694,0.9609445578249158,0.9752255485121496,0.9741267787839586,0.960379808863398,0.9737710241692488
experiment #102,Neural Network (mean),0.8819641170915958,0.8416646916046998,0.8807321411520145,0.8748577929465301,0.8569592771463425,0.90180885096494,0.9808673469387756,0.9361044207346684,0.9532909400569526,0.9248346361996392,0.8995894810595554,0.9213386261625236
experiment #102,Neural Network (EM),0.9726156751652504,0.9889555565582284,0.9963167621634608,0.9845956354300384,0.9918848321278112,0.9980034751622552,0.9783163265306124,0.9917114881040652,0.9986502673415426,0.981445937300064,0.992577736764005,0.9975310298837008
experiment #102,SVM (mean),0.7403210576015109,0.7895911277830261,0.7971906249009271,0.7403210576015109,0.8674902648698735,0.8909937568750719,1.0,0.590004948208536,0.6047985652920757,0.8507867607162235,0.5910436136992393,0.6136460563649805
experiment #102,SVM (EM),0.975448536355052,0.9847979569602096,0.9921617748227912,0.974937343358396,0.979603694373479,0.9899816465241124,0.9923469387755102,0.979926258831717,0.9900261228506064,0.9835651074589128,0.979997523395174,0.9897195387869056
experiment #102,Decision Tree,0.9527856468366384,0.9800572634639076,0.9901093021458224,0.9421686746987952,0.9713082046744465,0.9885230339671738,0.9974489795918368,0.9753649030447809,0.9871351690495686,0.9690210656753409,0.9739426201775094,0.9869822294935476
experiment #103,Neural Network (mean),0.9820585457979226,0.9844776294488248,0.9898413062432964,0.9872611464968152,0.9866802278959902,0.9931406256225388,0.9885204081632653,0.9898328582068046,0.995959084220748,0.9878903760356916,0.9895919839520289,0.993186061021162
experiment #103,Neural Network (EM),0.975448536355052,0.985131791369258,0.992210292305886,0.985897435897436,0.9887373341518736,0.9945773187368449,0.9808673469387756,0.9898370933999534,0.9964676036378928,0.983375959079284,0.9900204362390428,0.9947734383528865
experiment #103,SVM (mean),0.983947119924457,0.9766643548543807,0.9866983444358428,0.9836065573770492,0.9723065185335416,0.9864296155381348,0.9948979591836736,0.9651397239178546,0.979674385352261,0.9892200380469244,0.9691198050507944,0.9823921286537456
experiment #103,SVM (EM),0.9792256846081208,0.984165440980715,0.9912827168107748,0.978643216080402,0.9798888909831692,0.9895155772704508,0.9936224489795918,0.9779483153155466,0.9880672361355308,0.9860759493670886,0.9791199140835234,0.9885406512796396
experiment #103,Decision Tree,0.95561850802644,0.9807127878456,0.9905844265496632,0.9510403916768666,0.9729202395974762,0.9898172690062578,0.9910714285714286,0.9761535648105985,0.9861129173925266,0.9706433479075578,0.9747799064222016,0.9875727852263502
experiment #104,Neural Network (mean),0.8932955618508026,0.8755167814682154,0.9262123621634144,0.8914819136522754,0.8843323141645949,0.9381659702604777,0.9744897959183674,0.955154800992008,0.9697568484329102,0.931139549055454,0.9210230917543994,0.9504010281314124
experiment #104,Neural Network (EM),0.9763928234183192,0.9900717443209835,0.996712861735299,0.9896774193548388,0.9919052835641982,0.9990259934875408,0.9783163265306124,0.9921540978493762,0.99922031582408,0.9839640795381654,0.993329344965273,0.9977964911871844
experiment #104,SVM (mean),0.7403210576015109,0.7698795655782205,0.7783723871984676,0.7403210576015109,0.8708848568383856,0.8860223337585291,1.0,0.5494091158476152,0.5675560368237184,0.8507867607162235,0.523000747743838,0.5543249244610583
experiment #104,SVM (EM),0.975448536355052,0.9867417412131262,0.9939944288478648,0.974937343358396,0.9806116516472784,0.9917104859543708,0.9923469387755102,0.9841517115757876,0.9931923801942988,0.9835651074589128,0.9826270865517824,0.9921283599089772
experiment #104,Decision Tree,0.923512747875354,0.9847474124549505,0.9925932445340282,0.9063583815028902,0.9780475464927276,0.992624453727306,1.0,0.981103532753696,0.989121566103056,0.9508793208004852,0.9800425757636886,0.9902393989398196
experiment #105,Neural Network (mean),0.9811142587346552,0.9842206210037818,0.9908551716987184,0.9847715736040608,0.987957028513783,0.9933338154711489,0.9897959183673468,0.989175019635504,0.9961131638766724,0.9872773536895676,0.9893990972201784,0.9938720007564632
experiment #105,Neural Network (EM),0.9405099150141644,0.985837554632776,0.9933913214951974,0.935912938331318,0.9898892388387732,0.994937618809686,0.9872448979591836,0.9891891581072616,0.9981243418606108,0.9608938547486032,0.9904671361208532,0.9955786428182422
experiment #105,SVM (mean),0.980169971671388,0.9776839325989464,0.9864341970154916,0.9810844892812106,0.9740228386682211,0.9863046192485856,0.9923469387755102,0.965487425865514,0.9798288509947056,0.9866835764109068,0.9704243170227916,0.9820420979686582
experiment #105,SVM (EM),0.9820585457979226,0.979791055176391,0.9865905120383608,0.9835651074589128,0.9755259265502312,0.9866504821323132,0.9923469387755102,0.9706012563982088,0.97864851090503,0.987936507936508,0.9733012941771608,0.9822386175809558
experiment #105,Decision Tree,0.7799811142587346,0.9811403537198636,0.9901561473323176,0.7708947885939036,0.9724539434191564,0.988034357515684,1.0,0.9775985425333148,0.9871115734377954,0.8706274292059967,0.9753797889862826,0.9870527282953616
experiment #106,Neural Network (mean),0.7809254013220018,0.9241287678374518,0.943311400511516,0.7716535433070866,0.9162957226153936,0.9326018161296712,1.0,0.9873379994787262,0.9969349556070544,0.8711111111111111,0.95093789562485,0.9632223134554406
